lon_bin,lat_bin,hours
-165.5,56.5,12070.885555555555
-165.5,57.5,3897.1829166666666
-165.5,58.5,1251.5716666666667
-165.5,59.5,227.50319444444443
-165.5,60.5,39.73138888888889
-165.5,61.5,1.374027777777774
-165.5,62.5,10.738055555555553
-165.5,63.5,14.603749999999994
-165.5,64.5,795.2599999999998
-165.5,69.5,4.256944444444445
-164.5,-76.5,1.2691666666666672
-164.5,-75.5,1.2055555555555564
-164.5,-71.5,3.3304166666666677
-164.5,-68.5,2.4038888888888934
-164.5,-64.5,9.520138888888896
-164.5,-62.5,7.117499999999999
-164.5,-61.5,6.333055555555552
-164.5,-60.5,1.0520833333333333
-164.5,-56.5,0.7308333333333338
-164.5,-55.5,11.999027777777778
-164.5,-50.5,2.0158333333333336
-164.5,-49.5,5.04805555555556
-164.5,-48.5,3.3206944444444457
-164.5,-46.5,4.580416666666667
-164.5,-42.5,5.10375
-164.5,-41.5,53.794583333333335
-164.5,-40.5,271.33124999999995
-164.5,-39.5,39.94041666666668
-164.5,-38.5,38.295138888888886
-164.5,-37.5,44.92486111111111
-164.5,-36.5,29.596527777777773
-164.5,-35.5,95.59763888888887
-164.5,-34.5,396.3838888888889
-164.5,-33.5,568.6502777777778
-164.5,-32.5,176.58263888888888
-164.5,-31.5,184.0951388888889
-164.5,-30.5,262.78402777777785
-164.5,-29.5,147.04736111111114
-164.5,-28.5,207.61916666666667
-164.5,-27.5,145.8476388888889
-164.5,-26.5,452.48069444444445
-164.5,-25.5,108.94499999999996
-164.5,-24.5,67.50902777777772
-164.5,-23.5,91.25472222222226
-164.5,-22.5,55.128472222222214
-164.5,-21.5,60.50361111111112
-164.5,-20.5,9.054722222222228
-164.5,-19.5,99.77097222222221
-164.5,-18.5,188.4795833333333
-164.5,-17.5,614.9752777777778
-164.5,-16.5,613.0145833333333
-164.5,-15.5,866.7084722222222
-164.5,-14.5,971.2601388888888
-164.5,-13.5,1085.5426388888889
-164.5,-12.5,1959.7679166666667
-164.5,-11.5,2035.906527777778
-164.5,-10.5,1321.231111111111
-164.5,-9.5,1433.6505555555555
-164.5,-8.5,928.3452777777777
-164.5,-7.5,6531.516388888888
-164.5,-6.5,6595.9655555555555
-164.5,-5.5,4812.051666666667
-164.5,-4.5,3391.3575
-164.5,-3.5,5753.327777777778
-164.5,-2.5,7081.803888888889
-164.5,-1.5,5079.782916666667
-164.5,-0.5,1606.0204166666667
-164.5,0.5,2242.197361111111
-164.5,1.5,4178.631944444444
-164.5,2.5,2996.8011111111114
-164.5,3.5,343.48305555555555
-164.5,4.5,153.31986111111112
-164.5,5.5,108.64611111111111
-164.5,6.5,71.18236111111113
-164.5,7.5,63.61750000000001
-164.5,8.5,86.9225
-164.5,9.5,130.62222222222223
-164.5,10.5,490.90638888888907
-164.5,11.5,350.3225
-164.5,12.5,449.537638888889
-164.5,13.5,1094.3915277777778
-164.5,14.5,1073.4450000000002
-164.5,15.5,920.162638888889
-164.5,16.5,354.1018055555556
-164.5,17.5,289.0938888888889
-164.5,18.5,183.32874999999999
-164.5,19.5,193.0880555555555
-164.5,20.5,85.05027777777778
-164.5,21.5,169.77208333333334
-164.5,22.5,34.15194444444445
-164.5,24.5,20.54597222222222
-164.5,25.5,95.6193055555556
-164.5,26.5,236.41847222222222
-164.5,27.5,374.97569444444446
-164.5,28.5,557.5575
-164.5,29.5,446.2004166666666
-164.5,30.5,448.04333333333335
-164.5,31.5,134.06055555555557
-164.5,32.5,161.5761111111111
-164.5,33.5,679.5041666666667
-164.5,34.5,455.8920833333332
-164.5,35.5,278.22597222222225
-164.5,36.5,8.183333333333332
-164.5,37.5,13.346527777777782
-164.5,39.5,2.79791666666667
-164.5,40.5,5.794722222222222
-164.5,41.5,5.127916666666667
-164.5,52.5,12.841249999999997
-164.5,53.5,3455.452777777778
-164.5,54.5,23714.679166666665
-164.5,55.5,25981.168055555554
-164.5,56.5,12282.178472222222
-164.5,57.5,3470.9436111111113
-164.5,58.5,1389.323472222222
-164.5,59.5,1206.223611111111
-164.5,63.5,8.66444444444444
-164.5,64.5,100.14888888888889
-164.5,69.5,4.776527777777775
-163.5,-76.5,1.6391666666666669
-163.5,-75.5,1.2790277777777777
-163.5,-71.5,3.3305555555555557
-163.5,-68.5,1.6062500000000004
-163.5,-64.5,11.909999999999991
-163.5,-63.5,1.9036111111111123
-163.5,-62.5,4.440555555555556
-163.5,-61.5,5.660972222222223
-163.5,-56.5,5.309444444444446
-163.5,-55.5,4.858472222222222
-163.5,-50.5,2.877638888888888
-163.5,-49.5,6.806805555555556
-163.5,-47.5,0.6676388888888889
-163.5,-46.5,3.708888888888888
-163.5,-41.5,47.33652777777778
-163.5,-40.5,160.54597222222222
-163.5,-39.5,24.839166666666667
-163.5,-38.5,115.67597222222221
-163.5,-37.5,131.79458333333335
-163.5,-36.5,9.26333333333333
-163.5,-35.5,89.31902777777782
-163.5,-34.5,58.69638888888888
-163.5,-33.5,389.9730555555555
-163.5,-32.5,135.1552777777778
-163.5,-31.5,167.7427777777778
-163.5,-30.5,247.31388888888884
-163.5,-29.5,149.98263888888897
-163.5,-28.5,516.3686111111111
-163.5,-27.5,450.0923611111111
-163.5,-26.5,340.6590277777778
-163.5,-25.5,273.83472222222224
-163.5,-24.5,211.08166666666668
-163.5,-23.5,129.8127777777778
-163.5,-22.5,84.0205555555555
-163.5,-21.5,10.663194444444445
-163.5,-20.5,5.981944444444446
-163.5,-19.5,198.3036111111111
-163.5,-18.5,244.6169444444444
-163.5,-17.5,669.2072222222223
-163.5,-16.5,710.9731944444444
-163.5,-15.5,1036.0683333333334
-163.5,-14.5,940.5390277777778
-163.5,-13.5,746.411388888889
-163.5,-12.5,1514.4950000000001
-163.5,-11.5,1698.535138888889
-163.5,-10.5,1355.4784722222223
-163.5,-9.5,1119.0806944444444
-163.5,-8.5,1501.2605555555556
-163.5,-7.5,4742.452083333334
-163.5,-6.5,5751.1954166666665
-163.5,-5.5,4257.300833333334
-163.5,-4.5,2973.3566666666666
-163.5,-3.5,4139.309722222222
-163.5,-2.5,5692.741111111111
-163.5,-1.5,2137.6331944444446
-163.5,-0.5,217.2009722222222
-163.5,0.5,499.0706944444444
-163.5,1.5,1732.0313888888888
-163.5,2.5,2727.5484722222222
-163.5,3.5,163.10347222222225
-163.5,4.5,177.72666666666663
-163.5,5.5,169.02680555555554
-163.5,6.5,158.35708333333335
-163.5,7.5,14.958055555555553
-163.5,8.5,18.829722222222227
-163.5,9.5,104.14666666666663
-163.5,10.5,407.3008333333332
-163.5,11.5,259.0268055555556
-163.5,12.5,338.1530555555555
-163.5,13.5,1316.7581944444446
-163.5,14.5,1359.9858333333334
-163.5,15.5,1136.712361111111
-163.5,16.5,1293.6991666666668
-163.5,17.5,1308.492361111111
-163.5,18.5,421.7270833333333
-163.5,19.5,260.08166666666665
-163.5,20.5,146.31458333333333
-163.5,21.5,182.63763888888892
-163.5,22.5,30.65527777777778
-163.5,23.5,4.662222222222214
-163.5,24.5,101.7679166666667
-163.5,25.5,149.6265277777778
-163.5,26.5,246.65111111111108
-163.5,27.5,500.1247222222222
-163.5,28.5,1112.9120833333332
-163.5,29.5,1146.2319444444443
-163.5,30.5,700.5388888888889
-163.5,31.5,407.6406944444444
-163.5,32.5,147.8611111111111
-163.5,33.5,437.5695833333333
-163.5,34.5,981.0276388888889
-163.5,35.5,143.66708333333332
-163.5,36.5,9.434305555555557
-163.5,37.5,10.65125
-163.5,39.5,6.348472222222223
-163.5,40.5,5.166527777777776
-163.5,41.5,5.08222222222222
-163.5,51.5,2.8551388888888902
-163.5,52.5,12.278194444444447
-163.5,53.5,1852.3262499999998
-163.5,54.5,13828.965416666666
-163.5,55.5,20331.687916666666
-163.5,56.5,11292.795972222222
-163.5,57.5,4469.490277777778
-163.5,58.5,4371.115555555556
-163.5,59.5,1098.0987499999999
-163.5,63.5,22.351388888888913
-163.5,64.5,699.7200000000003
-163.5,69.5,5.927638888888889
-163.5,70.5,3.3550000000000004
-162.5,-76.5,1.2068055555555564
-162.5,-75.5,1.3613888888888888
-162.5,-71.5,2.503888888888889
-162.5,-68.5,3.195694444444444
-162.5,-64.5,3.8483333333333327
-162.5,-63.5,8.41375
-162.5,-62.5,4.919444444444449
-162.5,-57.5,1.575833333333333
-162.5,-56.5,5.061250000000001
-162.5,-50.5,2.60388888888889
-162.5,-49.5,5.9430555555555555
-162.5,-47.5,4.745694444444446
-162.5,-41.5,38.284305555555555
-162.5,-40.5,97.80263888888891
-162.5,-39.5,49.29375
-162.5,-38.5,32.48319444444445
-162.5,-37.5,68.29416666666667
-162.5,-36.5,64.35416666666664
-162.5,-35.5,7.416527777777777
-162.5,-34.5,20.923333333333332
-162.5,-33.5,171.30513888888888
-162.5,-32.5,217.6772222222222
-162.5,-31.5,266.27722222222224
-162.5,-30.5,80.10958333333335
-162.5,-29.5,66.22236111111108
-162.5,-28.5,523.4793055555555
-162.5,-27.5,529.3530555555557
-162.5,-26.5,317.3977777777777
-162.5,-25.5,296.42569444444445
-162.5,-24.5,327.27694444444444
-162.5,-23.5,85.30527777777776
-162.5,-22.5,19.137222222222228
-162.5,-21.5,5.99138888888889
-162.5,-20.5,8.56652777777778
-162.5,-19.5,168.7816666666667
-162.5,-18.5,488.5830555555556
-162.5,-17.5,668.0555555555555
-162.5,-16.5,778.4838888888888
-162.5,-15.5,1022.2602777777778
-162.5,-14.5,1099.6797222222222
-162.5,-13.5,763.5670833333334
-162.5,-12.5,1125.067361111111
-162.5,-11.5,1011.2152777777778
-162.5,-10.5,1354.336111111111
-162.5,-9.5,1540.4775
-162.5,-8.5,1395.5279166666667
-162.5,-7.5,1439.1854166666667
-162.5,-6.5,5272.001805555556
-162.5,-5.5,3838.4945833333336
-162.5,-4.5,2149.6873611111114
-162.5,-3.5,2049.6734722222222
-162.5,-2.5,657.6813888888889
-162.5,-1.5,92.90722222222223
-162.5,-0.5,55.12791666666667
-162.5,0.5,43.75472222222224
-162.5,1.5,149.73402777777778
-162.5,2.5,3217.447222222222
-162.5,3.5,709.69
-162.5,4.5,80.58875
-162.5,5.5,44.89666666666667
-162.5,6.5,19.58541666666667
-162.5,7.5,83.07472222222223
-162.5,8.5,95.00027777777778
-162.5,9.5,136.81611111111113
-162.5,10.5,385.8858333333334
-162.5,11.5,141.39749999999995
-162.5,12.5,317.07736111111114
-162.5,13.5,1643.476111111111
-162.5,14.5,1230.5505555555555
-162.5,15.5,1081.7347222222222
-162.5,16.5,1413.3230555555556
-162.5,17.5,971.2670833333333
-162.5,18.5,363.3191666666666
-162.5,19.5,264.84763888888887
-162.5,20.5,1565.2133333333334
-162.5,21.5,565.1674999999999
-162.5,24.5,348.09777777777776
-162.5,25.5,416.9330555555556
-162.5,26.5,637.3955555555556
-162.5,27.5,903.0120833333334
-162.5,28.5,1095.3741666666665
-162.5,29.5,490.8581944444444
-162.5,30.5,302.8773611111111
-162.5,31.5,316.5008333333333
-162.5,32.5,254.71083333333334
-162.5,33.5,332.2784722222222
-162.5,34.5,208.05125000000007
-162.5,35.5,101.5143055555556
-162.5,36.5,7.877083333333333
-162.5,37.5,22.77777777777777
-162.5,39.5,5.40805555555556
-162.5,40.5,5.120833333333333
-162.5,41.5,4.0287500000000005
-162.5,51.5,3.610833333333333
-162.5,52.5,9.857499999999998
-162.5,53.5,413.33972222222224
-162.5,54.5,12909.115416666667
-162.5,55.5,42816.448750000054
-162.5,56.5,4180.419583333333
-162.5,57.5,2616.9466666666667
-162.5,58.5,3679.6466666666665
-162.5,59.5,48.92805555555556
-162.5,63.5,38.028749999999974
-162.5,64.5,246.8513888888888
-162.5,70.5,5.356111111111112
-161.5,-76.5,0.7793055555555559
-161.5,-75.5,1.0747222222222226
-161.5,-72.5,0.7345833333333333
-161.5,-71.5,2.457361111111111
-161.5,-68.5,1.616805555555555
-161.5,-64.5,7.514722222222222
-161.5,-63.5,9.498055555555553
-161.5,-62.5,3.8912500000000048
-161.5,-57.5,3.628194444444445
-161.5,-56.5,4.309027777777779
-161.5,-50.5,2.751805555555556
-161.5,-49.5,4.893749999999999
-161.5,-47.5,4.2141666666666655
-161.5,-41.5,35.92291666666666
-161.5,-40.5,67.52833333333334
-161.5,-39.5,43.76791666666666
-161.5,-38.5,11.004444444444447
-161.5,-37.5,151.05194444444444
-161.5,-36.5,124.97444444444444
-161.5,-35.5,2.92069444444444
-161.5,-34.5,101.67388888888892
-161.5,-33.5,312.82125
-161.5,-32.5,200.7619444444444
-161.5,-31.5,248.56861111111118
-161.5,-30.5,54.37930555555556
-161.5,-29.5,65.28569444444445
-161.5,-28.5,534.3593055555556
-161.5,-27.5,627.7497222222221
-161.5,-26.5,257.1333333333333
-161.5,-25.5,208.71777777777783
-161.5,-24.5,266.4945833333333
-161.5,-23.5,13.127499999999998
-161.5,-22.5,42.18111111111111
-161.5,-21.5,12.990277777777777
-161.5,-20.5,43.57416666666668
-161.5,-19.5,335.0554166666667
-161.5,-18.5,934.7041666666667
-161.5,-17.5,536.8090277777778
-161.5,-16.5,702.26625
-161.5,-15.5,860.9559722222222
-161.5,-14.5,821.6551388888888
-161.5,-13.5,772.7706944444445
-161.5,-12.5,1159.6452777777777
-161.5,-11.5,1115.2704166666667
-161.5,-10.5,746.3169444444444
-161.5,-9.5,1318.1227777777779
-161.5,-8.5,1085.2804166666665
-161.5,-7.5,1646.0780555555555
-161.5,-6.5,3848.8562500000003
-161.5,-5.5,4297.502916666666
-161.5,-4.5,1708.617361111111
-161.5,-3.5,722.3943055555554
-161.5,-2.5,151.51152777777781
-161.5,-1.5,72.81472222222222
-161.5,-0.5,43.45041666666665
-161.5,0.5,46.080833333333324
-161.5,1.5,97.28250000000001
-161.5,2.5,2464.2868055555555
-161.5,3.5,2409.491388888889
-161.5,4.5,448.20527777777784
-161.5,5.5,110.16361111111114
-161.5,6.5,12.893472222222217
-161.5,7.5,6.490277777777779
-161.5,8.5,52.27625000000001
-161.5,9.5,248.57138888888886
-161.5,10.5,353.2031944444445
-161.5,11.5,172.58680555555557
-161.5,12.5,268.4501388888889
-161.5,13.5,1798.371388888889
-161.5,14.5,1355.4038888888888
-161.5,15.5,1415.783611111111
-161.5,16.5,1613.1452777777777
-161.5,17.5,1194.4031944444446
-161.5,18.5,711.4975000000001
-161.5,19.5,589.7398611111112
-161.5,20.5,1120.6793055555554
-161.5,21.5,268.53277777777777
-161.5,22.5,1.4381944444444439
-161.5,23.5,7.309722222222218
-161.5,24.5,575.7318055555555
-161.5,25.5,701.0530555555556
-161.5,26.5,807.6713888888888
-161.5,27.5,889.4701388888889
-161.5,28.5,544.45875
-161.5,29.5,733.1841666666667
-161.5,30.5,484.8031944444444
-161.5,31.5,348.29652777777784
-161.5,32.5,279.4211111111111
-161.5,33.5,397.60027777777776
-161.5,34.5,12.162777777777777
-161.5,35.5,27.27958333333334
-161.5,36.5,4.268055555555556
-161.5,37.5,23.72222222222222
-161.5,39.5,8.10083333333333
-161.5,40.5,10.471944444444443
-161.5,51.5,3.47986111111111
-161.5,52.5,12.994305555555554
-161.5,53.5,196.52777777777777
-161.5,54.5,3974.1954166666665
-161.5,55.5,8794.840972222222
-161.5,56.5,2543.6277777777777
-161.5,57.5,295.7411111111111
-161.5,58.5,1565.5013888888889
-161.5,63.5,25.31638888888889
-161.5,64.5,438.44694444444457
-161.5,70.5,4.97638888888889
-160.5,-76.5,2.118055555555556
-160.5,-75.5,1.6365277777777778
-160.5,-71.5,2.539444444444445
-160.5,-68.5,1.6397222222222223
-160.5,-64.5,8.090000000000002
-160.5,-63.5,8.798194444444444
-160.5,-62.5,1.022499999999999
-160.5,-58.5,2.605972222222222
-160.5,-57.5,0.9130555555555551
-160.5,-56.5,3.6356944444444443
-160.5,-50.5,8.05166666666667
-160.5,-49.5,1.6186111111111103
-160.5,-47.5,4.531527777777778
-160.5,-41.5,27.0826388888889
-160.5,-40.5,88.35402777777777
-160.5,-39.5,20.676249999999985
-160.5,-38.5,299.9775
-160.5,-37.5,288.14458333333334
-160.5,-36.5,22.647777777777765
-160.5,-35.5,8.25777777777778
-160.5,-34.5,241.1179166666666
-160.5,-33.5,697.2445833333334
-160.5,-32.5,387.3012500000001
-160.5,-31.5,310.53013888888887
-160.5,-30.5,111.04805555555556
-160.5,-29.5,297.9763888888889
-160.5,-28.5,290.2281944444444
-160.5,-27.5,963.3701388888887
-160.5,-26.5,393.5784722222222
-160.5,-25.5,163.51333333333338
-160.5,-24.5,38.40458333333334
-160.5,-23.5,5.477222222222225
-160.5,-22.5,7.729027777777778
-160.5,-21.5,13.24277777777778
-160.5,-20.5,121.96694444444444
-160.5,-19.5,299.16791666666666
-160.5,-18.5,1093.2051388888888
-160.5,-17.5,1040.35375
-160.5,-16.5,1039.7044444444446
-160.5,-15.5,425.8418055555556
-160.5,-14.5,501.8173611111111
-160.5,-13.5,823.6415277777777
-160.5,-12.5,1477.653611111111
-160.5,-11.5,1351.9231944444443
-160.5,-10.5,585.3756944444445
-160.5,-9.5,1397.1956944444444
-160.5,-8.5,1981.2301388888889
-160.5,-7.5,1534.6406944444443
-160.5,-6.5,2072.4723611111112
-160.5,-5.5,4366.3225
-160.5,-4.5,2016.1494444444443
-160.5,-3.5,296.47083333333336
-160.5,-2.5,127.96083333333331
-160.5,-1.5,40.45986111111112
-160.5,-0.5,40.05430555555555
-160.5,0.5,70.22041666666667
-160.5,1.5,111.89541666666668
-160.5,2.5,1695.531527777778
-160.5,3.5,2144.6568055555554
-160.5,4.5,382.4440277777778
-160.5,5.5,999.6816666666667
-160.5,6.5,355.25097222222223
-160.5,7.5,12.572361111111116
-160.5,8.5,54.119166666666665
-160.5,9.5,362.84736111111107
-160.5,10.5,156.66180555555556
-160.5,11.5,197.57652777777784
-160.5,12.5,448.9720833333334
-160.5,13.5,1152.1820833333331
-160.5,14.5,972.5993055555555
-160.5,15.5,1080.7215277777777
-160.5,16.5,1574.8551388888889
-160.5,17.5,1439.8340277777777
-160.5,18.5,1394.7258333333334
-160.5,19.5,1553.587777777778
-160.5,20.5,641.83875
-160.5,21.5,279.6477777777778
-160.5,22.5,54.18069444444445
-160.5,23.5,312.94
-160.5,24.5,873.405
-160.5,25.5,460.20902777777775
-160.5,26.5,358.04055555555556
-160.5,27.5,462.2048611111111
-160.5,28.5,613.74
-160.5,29.5,1039.3136111111112
-160.5,30.5,944.5340277777779
-160.5,31.5,236.86666666666662
-160.5,32.5,379.34583333333325
-160.5,33.5,474.58319444444453
-160.5,34.5,23.805277777777782
-160.5,35.5,17.454305555555553
-160.5,36.5,11.082777777777778
-160.5,37.5,14.827916666666665
-160.5,40.5,10.80388888888889
-160.5,51.5,5.041805555555555
-160.5,52.5,19.77916666666667
-160.5,53.5,170.17930555555554
-160.5,54.5,5605.08513888889
-160.5,55.5,77691.79013888887
-160.5,56.5,2767.241111111111
-160.5,57.5,636.8422222222222
-160.5,58.5,4077.0776388888894
-160.5,59.5,11.4197222222222
-160.5,63.5,281.82638888888863
-160.5,64.5,254.8231944444446
-160.5,70.5,4.92305555555555
-159.5,-76.5,1.2613888888888882
-159.5,-75.5,1.6412500000000005
-159.5,-72.5,1.6037499999999998
-159.5,-71.5,1.6481944444444447
-159.5,-68.5,5.013055555555557
-159.5,-64.5,8.575555555555558
-159.5,-63.5,11.354861111111111
-159.5,-58.5,3.23
-159.5,-57.5,2.311527777777777
-159.5,-56.5,1.27513888888889
-159.5,-50.5,9.854305555555554
-159.5,-47.5,4.991527777777778
-159.5,-41.5,46.65749999999999
-159.5,-40.5,66.32097222222221
-159.5,-39.5,8.179305555555555
-159.5,-38.5,251.90361111111113
-159.5,-37.5,51.66583333333334
-159.5,-36.5,22.995833333333334
-159.5,-35.5,4.746527777777783
-159.5,-34.5,139.35222222222222
-159.5,-33.5,247.7898611111111
-159.5,-32.5,163.5636111111111
-159.5,-31.5,340.8663888888889
-159.5,-30.5,781.9393055555555
-159.5,-29.5,340.6604166666668
-159.5,-28.5,455.4783333333333
-159.5,-27.5,323.96652777777774
-159.5,-26.5,239.31416666666664
-159.5,-25.5,63.359444444444456
-159.5,-24.5,24.40305555555555
-159.5,-22.5,5.4752777777777775
-159.5,-21.5,79.67694444444443
-159.5,-20.5,183.2797222222222
-159.5,-19.5,240.96555555555554
-159.5,-18.5,366.43763888888884
-159.5,-17.5,716.1693055555555
-159.5,-16.5,421.49430555555557
-159.5,-15.5,210.89625000000004
-159.5,-14.5,845.5262499999998
-159.5,-13.5,874.548888888889
-159.5,-12.5,1079.9952777777778
-159.5,-11.5,1824.9402777777777
-159.5,-10.5,1070.4816666666666
-159.5,-9.5,1381.7768055555555
-159.5,-8.5,2054.3741666666665
-159.5,-7.5,1898.6833333333334
-159.5,-6.5,496.0045833333333
-159.5,-5.5,2911.6565277777777
-159.5,-4.5,2009.1105555555555
-159.5,-3.5,589.0140277777778
-159.5,-2.5,139.4644444444444
-159.5,-1.5,51.028194444444445
-159.5,-0.5,34.754861111111104
-159.5,0.5,70.99625
-159.5,1.5,369.72249999999997
-159.5,2.5,1681.7197222222223
-159.5,3.5,769.5319444444444
-159.5,4.5,1207.2965277777778
-159.5,5.5,2316.1536111111113
-159.5,6.5,1592.4208333333333
-159.5,7.5,65.78472222222223
-159.5,8.5,319.273888888889
-159.5,9.5,324.59041666666667
-159.5,10.5,110.33194444444442
-159.5,11.5,185.47805555555556
-159.5,12.5,243.39347222222224
-159.5,13.5,1489.9195833333333
-159.5,14.5,1227.2604166666667
-159.5,15.5,699.5995833333333
-159.5,16.5,1748.8219444444444
-159.5,17.5,1405.685
-159.5,18.5,1446.8495833333334
-159.5,19.5,1824.7663888888887
-159.5,20.5,679.0208333333334
-159.5,21.5,300.11833333333334
-159.5,22.5,512.5911111111111
-159.5,23.5,1452.7897222222223
-159.5,24.5,929.79375
-159.5,25.5,539.4606944444445
-159.5,26.5,752.7294444444444
-159.5,27.5,689.3536111111111
-159.5,28.5,571.6795833333333
-159.5,29.5,589.3606944444444
-159.5,30.5,816.9956944444444
-159.5,31.5,313.7855555555556
-159.5,32.5,238.20847222222218
-159.5,33.5,162.73972222222218
-159.5,34.5,119.52291666666667
-159.5,35.5,18.60263888888889
-159.5,36.5,20.68541666666667
-159.5,39.5,7.56
-159.5,40.5,11.416111111111112
-159.5,51.5,7.938749999999997
-159.5,52.5,41.041944444444454
-159.5,53.5,173.35861111111114
-159.5,54.5,2212.899861111111
-159.5,55.5,4679.785138888889
-159.5,56.5,1939.0225
-159.5,57.5,1281.5022222222221
-159.5,58.5,8422.589861111112
-158.5,-76.5,1.1888888888888884
-158.5,-75.5,1.6280555555555547
-158.5,-72.5,1.6036111111111109
-158.5,-71.5,1.6323611111111112
-158.5,-65.5,0.8418055555555557
-158.5,-64.5,7.781805555555555
-158.5,-63.5,9.54763888888889
-158.5,-61.5,1.5969444444444443
-158.5,-58.5,1.5848611111111108
-158.5,-57.5,3.34875
-158.5,-50.5,10.25736111111111
-158.5,-47.5,5.440972222222221
-158.5,-41.5,58.89986111111113
-158.5,-40.5,55.48013888888888
-158.5,-39.5,6.753888888888896
-158.5,-38.5,20.402499999999993
-158.5,-35.5,14.17944444444444
-158.5,-34.5,88.92430555555556
-158.5,-33.5,264.8852777777778
-158.5,-32.5,477.45805555555546
-158.5,-31.5,152.64694444444444
-158.5,-30.5,1081.6709722222222
-158.5,-29.5,724.0763888888889
-158.5,-28.5,398.64361111111106
-158.5,-27.5,819.68125
-158.5,-26.5,486.46666666666675
-158.5,-25.5,90.29402777777774
-158.5,-24.5,12.435138888888888
-158.5,-23.5,0.5534722222222219
-158.5,-22.5,9.026111111111108
-158.5,-21.5,61.68375
-158.5,-20.5,362.8202777777778
-158.5,-19.5,50.87041666666666
-158.5,-18.5,388.87930555555556
-158.5,-17.5,468.46472222222224
-158.5,-16.5,121.1413888888889
-158.5,-15.5,704.6598611111112
-158.5,-14.5,1322.5155555555555
-158.5,-13.5,1519.0408333333335
-158.5,-12.5,719.1452777777778
-158.5,-11.5,1410.5436111111112
-158.5,-10.5,1269.8520833333334
-158.5,-9.5,972.16125
-158.5,-8.5,1345.5365277777778
-158.5,-7.5,1524.9854166666667
-158.5,-6.5,464.5819444444444
-158.5,-5.5,1525.072222222222
-158.5,-4.5,2054.2144444444443
-158.5,-3.5,1215.5666666666666
-158.5,-2.5,149.89152777777787
-158.5,-1.5,78.71208333333337
-158.5,-0.5,69.5523611111111
-158.5,0.5,305.23333333333335
-158.5,1.5,1351.3505555555555
-158.5,2.5,2152.5458333333336
-158.5,3.5,1267.707638888889
-158.5,4.5,1639.5781944444445
-158.5,5.5,2250.4088888888887
-158.5,6.5,979.1761111111111
-158.5,7.5,210.1761111111111
-158.5,8.5,307.2219444444445
-158.5,9.5,177.4819444444445
-158.5,10.5,125.30152777777778
-158.5,11.5,195.2211111111111
-158.5,12.5,263.1677777777778
-158.5,13.5,1677.3045833333333
-158.5,14.5,1906.9063888888888
-158.5,15.5,1096.6794444444445
-158.5,16.5,1862.1829166666666
-158.5,17.5,1058.8381944444445
-158.5,18.5,2778.5772222222226
-158.5,19.5,1585.8872222222224
-158.5,20.5,1751.971527777778
-158.5,21.5,2365.1072222222215
-158.5,22.5,1052.0961111111112
-158.5,23.5,1887.1698611111112
-158.5,24.5,1203.977222222222
-158.5,25.5,469.4693055555556
-158.5,26.5,847.3752777777778
-158.5,27.5,703.909861111111
-158.5,28.5,459.4027777777777
-158.5,29.5,325.06736111111115
-158.5,30.5,355.69763888888895
-158.5,31.5,289.44930555555555
-158.5,32.5,189.5344444444444
-158.5,33.5,239.62749999999997
-158.5,34.5,65.50222222222217
-158.5,35.5,13.441250000000004
-158.5,36.5,26.007083333333323
-158.5,39.5,11.38486111111111
-158.5,40.5,10.344722222222215
-158.5,50.5,1.0984722222222214
-158.5,51.5,6.554166666666666
-158.5,52.5,37.89708333333332
-158.5,53.5,179.48902777777778
-158.5,54.5,1821.2494444444444
-158.5,55.5,4611.588611111111
-158.5,56.5,14932.052916666666
-158.5,57.5,1497.8484722222222
-158.5,58.5,22603.68708333334
-158.5,59.5,5015.727638888887
-158.5,71.5,5.454444444444447
-157.5,-76.5,1.510277777777778
-157.5,-75.5,2.493750000000001
-157.5,-72.5,0.9031944444444443
-157.5,-71.5,2.318888888888889
-157.5,-68.5,3.295555555555555
-157.5,-65.5,3.6388888888888884
-157.5,-64.5,4.805277777777776
-157.5,-63.5,8.188888888888885
-157.5,-61.5,2.543194444444444
-157.5,-58.5,2.5127777777777776
-157.5,-57.5,3.480416666666667
-157.5,-51.5,5.547361111111111
-157.5,-50.5,4.550555555555555
-157.5,-47.5,5.61611111111111
-157.5,-41.5,11.218333333333337
-157.5,-40.5,36.16597222222222
-157.5,-39.5,8.362638888888881
-157.5,-38.5,10.307777777777783
-157.5,-37.5,7.650277777777771
-157.5,-34.5,37.50361111111109
-157.5,-33.5,389.0404166666667
-157.5,-32.5,757.9136111111111
-157.5,-31.5,189.53833333333333
-157.5,-30.5,376.4987499999999
-157.5,-29.5,546.7802777777778
-157.5,-28.5,218.47680555555553
-157.5,-27.5,629.8344444444444
-157.5,-26.5,549.7541666666666
-157.5,-25.5,131.3518055555556
-157.5,-24.5,30.552361111111107
-157.5,-23.5,31.893055555555566
-157.5,-22.5,7.2006944444444425
-157.5,-21.5,16.869861111111117
-157.5,-20.5,38.909444444444446
-157.5,-19.5,148.26208333333335
-157.5,-18.5,478.17527777777775
-157.5,-17.5,133.70486111111111
-157.5,-16.5,17.879861111111104
-157.5,-15.5,116.28097222222219
-157.5,-14.5,269.34055555555557
-157.5,-13.5,1449.3772222222224
-157.5,-12.5,1013.8202777777777
-157.5,-11.5,871.9448611111112
-157.5,-10.5,1152.4183333333333
-157.5,-9.5,942.1525
-157.5,-8.5,1294.3234722222223
